Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
;Conclusion cytologie du LCR;1952E;25BZ01;;;XXX;XX;Réponse en commentaire libre;;Aspect compatible avec une hémorragie de ponction / ponction traumatique;;;;;TB;;;;;;;;12/03/2025;0,0;Elsa MAITRE
;Conclusion cytologie du LCR;1952F;25BZ01;;;XXX;XX;Réponse en commentaire libre;;Aspect compatible avec une hémorragie de ponction / ponction traumatique;;;;;TB;;;;;;;;12/03/2025;0,0;Coralie NECTOUX
;Conclusion cytologie du LCR;1952A;25BZ02;;;XXX;XX;Aspect compatible avec une cryptococcose neuro-méningée;;Aspect compatible avec une cryptococcose neuro-méningée;;;;;TB;;;;;;;;04/06/2025;0,0;Edouard CORNET
;Conclusion cytologie du LCR;1952B;25BZ02;;;XXX;XX;Aspect compatible avec une cryptococcose neuro-méningée;;Aspect compatible avec une cryptococcose neuro-méningée;;;;;TB;;;;;;;;04/06/2025;0,0;Pauline KERNEVES
;Conclusion cytologie du LCR;1952C;25BZ02;;;XXX;XX;Aspect compatible avec une cryptococcose neuro-méningée;;Aspect compatible avec une cryptococcose neuro-méningée;;;;;TB;;;;;;;;04/06/2025;0,0;Carole GEARA-TESSON
;Conclusion cytologie du LCR;1952E;25BZ02;;;XXX;XX;Aspect compatible avec une cryptococcose neuro-méningée;;Aspect compatible avec une cryptococcose neuro-méningée;;;;;TB;;;;;;;;04/06/2025;0,0;Elsa MAITRE
;Conclusion cytologie du LCR;1952F;25BZ02;;;XXX;XX;Aspect compatible avec une cryptococcose neuro-méningée;;Aspect compatible avec une cryptococcose neuro-méningée;;;;;TB;;;;;;;;04/06/2025;0,0;Coralie NECTOUX
;Conclusion cytologie du LCR;1952A;25BZ03;;;XXX;XX;Aspect compatible avec une méningite infectieuse d'origine bactérienne;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;B;;;;;;;;10/09/2025;0,0;Edouard CORNET
;Conclusion cytologie du LCR;1952B;25BZ03;;;XXX;XX;Aspect compatible avec une méningite infectieuse ;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;TB;;;;;;;;10/09/2025;0,0;Pauline KERNEVES
;Conclusion cytologie du LCR;1952C;25BZ03;;;XXX;XX;Aspect compatible avec une méningite infectieuse d'origine bactérienne;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;B;;;;;;;;10/09/2025;0,0;Carole GEARA-TESSON
;Conclusion cytologie du LCR;1952D;25BZ03;;;XXX;XX;Aspect compatible avec une pathologie inflammatoire du SNC;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;4;;;;;;;;10/09/2025;0,0;Dina NAGUIB
;Conclusion cytologie du LCR;1952E;25BZ03;;;XXX;XX;Aspect compatible avec une méningite infectieuse ;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;TB;;;;;;;;10/09/2025;0,0;Elsa MAITRE
;Conclusion cytologie du LCR;1952F;25BZ03;;;XXX;XX;Aspect compatible avec une méningite infectieuse d'origine bactérienne;;Aspect compatible avec une méningite infectieuse  ou Aspect compatible avec une méningite infectieuse d'origine bactérienne ou Aspect compatible avec une méningite infectieuse d'origine virale;;;;;B;;;;;;;;10/09/2025;0,0;Coralie NECTOUX
;Conclusion cytologie du LCR;1952A;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Edouard CORNET
;Conclusion cytologie du LCR;1952B;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Pauline KERNEVES
;Conclusion cytologie du LCR;1952C;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Carole GEARA-TESSON
;Conclusion cytologie du LCR;1952D;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Dina NAGUIB
;Conclusion cytologie du LCR;1952E;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Elsa MAITRE
;Conclusion cytologie du LCR;1952F;25BZ04;;;XXX;XX;Aspect compatible avec une infiltration carcinomateuse;;Aspect compatible avec une infiltration carcinomateuse;;;;;TB;;;;;;;;15/10/2025;0,0;Coralie NECTOUX
C7;CONCLUSION DRVVT;1952;25HF01;;G1;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;19/02/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF02;;G1;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;19/02/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF03;;G1;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;23/04/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF04;;G1;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;23/04/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF05;;G1;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF06;;G1;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF07;;G1;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;15/10/2025;12,0;Marie BRIONNE-FRANCOIS
C7;CONCLUSION DRVVT;1952;25HF08;;G1;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;15/10/2025;12,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ01;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;;;;TB;;;;;;;;03/03/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ01;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;;;;TB;;;;;;;;03/03/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ02;;;XXX;XX;Bilan de l'Hb compatible avec une HbE hétérozygote.;;Bilan de l'Hb compatible avec une HbE hétérozygote associée à une alpha-thalassémie. ou Bilan de l'Hb compatible avec une HbE hétérozygote. ou Présence d'un variant de l'Hb à l'état hétérozygote. Envoi à un laboratoire de référence pour caractérisation.;;;;;TB;;;;;;;;26/05/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ02;;;XXX;XX;Bilan de l'Hb compatible avec une HbE hétérozygote.;;Bilan de l'Hb compatible avec une HbE hétérozygote associée à une alpha-thalassémie. ou Bilan de l'Hb compatible avec une HbE hétérozygote. ou Présence d'un variant de l'Hb à l'état hétérozygote. Envoi à un laboratoire de référence pour caractérisation.;;;;;TB;;;;;;;;26/05/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ03;;;XXX;XX;Bilan de l'Hb compatible avec une hétérozygotie composite E/beta+-thalassémie;;Bilan de l'Hb compatible avec une hétérozygotie composite E/beta+-thalassémie ou Présence d'un variant de l'Hb à l'état hétérozygote. Envoi à un laboratoire de référence pour caractérisation. ou Bilan de l'Hb compatible avec une HbE hétérozygote.;;;;;TB;;;;;;;;26/05/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ03;;;XXX;XX;Bilan de l'Hb compatible avec une hétérozygotie composite E/beta+-thalassémie;;Bilan de l'Hb compatible avec une hétérozygotie composite E/beta+-thalassémie ou Présence d'un variant de l'Hb à l'état hétérozygote. Envoi à un laboratoire de référence pour caractérisation. ou Bilan de l'Hb compatible avec une HbE hétérozygote.;;;;;TB;;;;;;;;26/05/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ04;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec une bêta-thalassémie intermédiaire. ou Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;;;;B;;;;;;;;08/09/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ04;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec une bêta-thalassémie intermédiaire. ou Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;;;;B;;;;;;;;08/09/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ05;;;XXX;XX;Bilan de l’Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie mais occultée par une transfusion ou un échange transfusionnel récent. ;;Bilan de l’Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie mais occultée par une transfusion ou un échange transfusionnel récent.  ou Bilan de l'Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie;;;;;TB;;;;;;;;08/09/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ05;;;XXX;XX;Bilan de l’Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie mais occultée par une transfusion ou un échange transfusionnel récent. ;;Bilan de l’Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie mais occultée par une transfusion ou un échange transfusionnel récent.  ou Bilan de l'Hb compatible avec une drépanocytose S/S ou S/beta0-thalassémie;;;;;TB;;;;;;;;08/09/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952;25BJ06;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec un trait bêta-thalassémique. ou Bilan de l'Hb compatible avec une bêta-thalassémie intermédiaire.;;;;;TB;;;;;;;;03/11/2025;0,0;Marie BRIONNE-FRANCOIS
;Conclusion électrophorèse de l'hémoglobine;1952A;25BJ06;;;XXX;XX;Bilan de l'Hb compatible avec un trait bêta-thalassémique.;;Bilan de l'Hb compatible avec un trait bêta-thalassémique. ou Bilan de l'Hb compatible avec une bêta-thalassémie intermédiaire.;;;;;TB;;;;;;;;03/11/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF01;;;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;19/02/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF02;;;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;19/02/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF03;;;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;23/04/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF04;;;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;23/04/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF05;;;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF06;;;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF07;;;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;15/10/2025;0,0;Marie BRIONNE-FRANCOIS
C3;CONCLUSION GENERALE ACC;1952;25HF08;;;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;15/10/2025;0,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF01;;G4;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;19/02/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF02;;G4;PG4;XX;DOUTEUX;;;;;;;*;;;;;;;;19/02/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF03;;G4;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;23/04/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF04;;G4;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;23/04/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF05;;G4;PG4;XX;POSITIF;;;;;;;*;;;;;;;;18/06/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF06;;G4;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF07;;G4;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;15/10/2025;12,0;Marie BRIONNE-FRANCOIS
C5;CONCLUSION ROSNER;1952;25HF08;;G4;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;15/10/2025;12,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF01;;G3;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;19/02/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF02;;G3;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;19/02/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF03;;G3;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;23/04/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF04;;G3;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;23/04/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF05;;G3;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF06;;G3;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;18/06/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF07;;G3;PG4;XX;NEGATIF;;;;;;;*;;2,0;0,0;0,0;0,0;;TB;15/10/2025;0,0;Marie BRIONNE-FRANCOIS
CSC;CONCLUSION SCT;1952;25HF08;;G3;PG4;XX;POSITIF;;;;;;;*;;1,0;0,0;0,0;0,0;;TB;15/10/2025;0,0;Marie BRIONNE-FRANCOIS
DD;D-Dimères quantitatif;1952K;25DD04;µg/L;Q1;UCR;XX;142;13;147,5;6,8;-3,7;-5,5;-0,8;TB;;;;;;;;22/09/2025;21,0;Marie BRIONNE-FRANCOIS
DD;D-Dimères quantitatif;1952K;25DD05;µg/L;Q1;UCR;XX;770;13;863,1;45,5;-10,8;-93,1;-1,9;B-;;;;;;;;22/09/2025;18,0;Marie BRIONNE-FRANCOIS
DD;D-Dimères quantitatif;1952K;25DD06;µg/L;Q1;UCR;XX;1920;13;1912,7;112,1;0,4;7,3;0,1;TB;;;;;;;;03/11/2025;18,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF01;sec.;G2;PG4;XX;1,05;36;34,28;0,94;-96,9;-33,23;-35,2;-9;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF02;sec.;G2;PG4;XX;41,3;40;41,42;1,11;-0,3;-0,12;-0,1;TB;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF04;sec.;G2;PG4;XX;44,9;38;44,39;0,97;1,1;0,51;0,5;TB;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF05;sec.;G2;PG4;XX;42,0;40;40,38;1,10;4,0;1,62;1,5;TB;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF06;sec.;G2;PG4;XX;47,0;40;44,89;1,15;4,7;2,11;1,8;TB;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF07;sec.;G2;PG4;XX;36,7;32;34,13;0,95;7,5;2,57;2,7;B+;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R7;dRVVT Conf. Tps Plasma;1952;25HF08;sec.;G2;PG4;XX;48,2;36;44,51;1,17;8,3;3,69;3,2;B+;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF01;sec.;G2;PG4;XX;36,4;;;;;;;*;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF02;sec.;G2;PG4;XX;33,8;;;;;;;*;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF04;sec.;G2;PG4;XX;32,3;;;;;;;*;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF05;sec.;G2;PG4;XX;38,4;;;;;;;*;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF06;sec.;G2;PG4;XX;38,4;;;;;;;*;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF07;sec.;G2;PG4;XX;31,9;;;;;;;*;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R6;dRVVT Conf. Tps Témoin;1952;25HF08;sec.;G2;PG4;XX;31,9;;;;;;;*;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF01;sec.;G1;PG4;XX;32,9;40;33,98;0,48;-3,2;-1,08;-2,3;TB;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF02;sec.;G1;PG4;XX;98,2;41;97,76;3,51;0,5;0,44;0,1;TB;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF03;sec.;G1;PG4;XX;33,0;39;34,08;0,50;-3,2;-1,08;-2,2;TB;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF04;sec.;G1;PG4;XX;114,5;39;115,74;3,38;-1,1;-1,24;-0,4;TB;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF05;sec.;G1;PG4;XX;95,9;40;97,69;3,18;-1,8;-1,79;-0,6;TB;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF06;sec.;G1;PG4;XX;109,8;40;110,69;3,38;-0,8;-0,89;-0,3;TB;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF07;sec.;G1;PG4;XX;33,7;37;34,26;0,71;-1,6;-0,56;-0,8;TB;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R4;dRVVT Dép. Tps Plasma;1952;25HF08;sec.;G1;PG4;XX;118,9;37;117,40;2,55;1,3;1,50;0,6;TB;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF01;sec.;G1;PG4;XX;36,4;;;;;;;*;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF02;sec.;G1;PG4;XX;36,4;;;;;;;*;;;;;;;;19/02/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF03;sec.;G1;PG4;XX;35,3;;;;;;;*;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF04;sec.;G1;PG4;XX;35,3;;;;;;;*;;;;;;;;23/04/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF05;sec.;G1;PG4;XX;50,7;;;;;;;*;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF06;sec.;G1;PG4;XX;50,7;;;;;;;*;;;;;;;;18/06/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF07;sec.;G1;PG4;XX;33,4;;;;;;;*;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
R3;dRVVT Dép. Tps Témoin;1952;25HF08;sec.;G1;PG4;XX;33,4;;;;;;;*;;;;;;;;15/10/2025;10,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952;25HA01;%;W3;PB7;XX;73,0;17;91,16;9,04;-19,9;-18,16;-1,9;-1;297;85,61;5,56;-14,7;-12,61;-2,3;-1;22/01/2025;11,4;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952A;25HA01;%;W3;PB7;XX;79,0;17;91,16;9,04;-13,3;-12,16;-1,3;-1;297;85,61;5,56;-7,7;-6,61;-1,2;B-;22/01/2025;11,4;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952;25HA02;%;W3;PB7;XX;37,0;17;44,21;4,27;-16,3;-7,21;-1,6;-1;298;40,90;3,44;-9,5;-3,90;-1,1;B-;22/01/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952A;25HA02;%;W3;PB7;XX;39,0;17;44,21;4,27;-11,8;-5,21;-1,2;B-;298;40,90;3,44;-4,6;-1,90;-0,6;TB;22/01/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952;25HA03;%;W3;PB7;XX;55,0;17;64,44;5,88;-14,6;-9,44;-1,5;B-;300;59,98;5,15;-8,3;-4,98;-1,0;B-;19/02/2025;14,0;Maud LEBAS
F2;Facteur II;1952A;25HA03;%;W3;PB7;XX;55,0;17;64,44;5,88;-14,6;-9,44;-1,5;B-;300;59,98;5,15;-8,3;-4,98;-1,0;B-;19/02/2025;14,0;Maud LEBAS
F2;Facteur II;1952;25HA04;%;W3;PB7;XX;11,0;17;12,87;1,20;-14,5;-1,87;-1,5;B-;300;14,30;1,23;-23,1;-3,30;-2,7;-1;19/02/2025;18,0;Maud LEBAS
F2;Facteur II;1952A;25HA04;%;W3;PB7;XX;12,0;17;12,87;1,20;-6,8;-0,87;-0,7;TB;300;14,30;1,23;-16,1;-2,30;-1,9;B-;19/02/2025;18,0;Maud LEBAS
F2;Facteur II;1952;25HA05;%;W3;PB7;XX;67,0;23;64,45;4,55;4,0;2,55;0,6;TB;304;59,89;5,07;11,9;7,11;1,4;B+;19/03/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952A;25HA05;%;W3;PB7;XX;62,0;23;64,45;4,55;-3,8;-2,45;-0,5;TB;304;59,89;5,07;3,5;2,11;0,4;TB;19/03/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952;25HA06;%;W3;PB7;XX;45,0;23;44,69;2,97;0,7;0,31;0,1;TB;306;40,68;3,49;10,6;4,32;1,2;B+;19/03/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952A;25HA06;%;W3;PB7;XX;45,0;23;44,69;2,97;0,7;0,31;0,1;TB;306;40,68;3,49;10,6;4,32;1,2;B+;19/03/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952;25HA07;%;W3;PB7;XX;87,0;16;88,73;4,40;-1,9;-1,73;-0,4;TB;299;85,18;6,08;2,1;1,82;0,3;TB;16/04/2025;11,4;Maud LEBAS
F2;Facteur II;1952A;25HA07;%;W3;PB7;XX;87,0;16;88,73;4,40;-1,9;-1,73;-0,4;TB;299;85,18;6,08;2,1;1,82;0,3;TB;16/04/2025;11,4;Maud LEBAS
F2;Facteur II;1952;25HA08;%;W3;PB7;XX;11,0;16;12,66;0,95;-13,1;-1,66;-1,7;B-;297;14,10;1,33;-22,0;-3,10;-2,3;-1;16/04/2025;18,0;Maud LEBAS
F2;Facteur II;1952A;25HA08;%;W3;PB7;XX;13,0;16;12,66;0,95;2,7;0,34;0,3;TB;297;14,10;1,33;-7,8;-1,10;-0,8;TB;16/04/2025;18,0;Maud LEBAS
F2;Facteur II;1952;25HA09;%;W3;PB7;XX;91,0;22;87,71;5,23;3,8;3,29;0,6;TB;297;85,40;6,22;6,6;5,60;0,9;B+;14/05/2025;11,4;Maud LEBAS
F2;Facteur II;1952A;25HA09;%;W3;PB7;XX;87,0;22;87,71;5,23;-0,8;-0,71;-0,1;TB;297;85,40;6,22;1,9;1,60;0,3;TB;14/05/2025;11,4;Maud LEBAS
F2;Facteur II;1952;25HA10;%;W3;PB7;XX;64,0;22;63,64;4,62;0,6;0,36;0,1;TB;296;59,72;4,73;7,2;4,28;0,9;B+;14/05/2025;14,0;Maud LEBAS
F2;Facteur II;1952A;25HA10;%;W3;PB7;XX;63,0;22;63,64;4,62;-1,0;-0,64;-0,1;TB;296;59,72;4,73;5,5;3,28;0,7;TB;14/05/2025;14,0;Maud LEBAS
F2;Facteur II;1952;25HA11;%;W3;PB7;XX;62,0;24;63,79;4,28;-2,8;-1,79;-0,4;TB;292;59,68;4,77;3,9;2,32;0,5;TB;11/06/2025;14,0;Marie BRIONNE-FRANCOIS
F2;Facteur II;1952A;25HA11;%;W3;PB7;XX;58,0;24;63,79;4,28;-9,1;-5,79;-1,4;B-;292;59,68;4,77;-2,8;-1,68;-0,4;TB;11/06/2025;14,0;Marie BRIONNE-FRANCOIS
